PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude
05651	6631274	5.629258	-2.331135	1.170491	0.105330	-0.065857	-0.031841	-57.341304	-75.887596	-127.205671	39.979149657	116.338934096	47.036171
05652	6631299	5.626595	-2.370795	1.102559	0.117838	-0.055014	-0.030743	-57.342607	-75.896314	-127.186945	39.979149659	116.338934116	47.035744
05653	6631324	5.639115	-2.399457	1.035975	0.122736	-0.031343	-0.033239	-57.331083	-75.903504	-127.180720	39.979149661	116.338934137	47.035294
05654	6631349	5.609002	-2.403249	0.956151	0.128345	-0.011197	-0.033967	-57.308852	-75.909224	-127.184708	39.979149664	116.338934157	47.034820
05655	6631374	5.633942	-2.425033	0.888281	0.131571	0.017665	-0.029248	-57.273742	-75.912140	-127.201498	39.979149666	116.338934177	47.034323
05656	6631399	5.606565	-2.417873	0.817807	0.137340	0.046396	-0.024448	-57.225485	-75.912249	-127.230990	39.979149668	116.338934198	47.033803
05657	6631424	5.594202	-2.437037	0.793794	0.142135	0.079238	-0.028464	-57.159546	-75.910286	-127.278005	39.979149671	116.338934218	47.033259
05658	6631449	5.529569	-2.391509	0.764660	0.145425	0.112695	-0.029413	-57.076832	-75.905820	-127.341830	39.979149673	116.338934239	47.032691
05659	6631474	5.451095	-2.385910	0.743357	0.155009	0.145184	-0.031127	-56.976726	-75.899003	-127.422176	39.979149676	116.338934259	47.023355
05660	6631499	5.456584	-2.350234	0.772722	0.159951	0.169910	-0.035198	-56.862924	-75.890705	-127.515913	39.979149679	116.338934280	47.022731
05661	6631524	5.372586	-2.258159	0.800883	0.164659	0.196980	-0.047198	-56.731930	-75.881672	-127.626686	39.979149682	116.338934300	47.022081
05662	6631549	5.301018	-2.142662	0.831825	0.168321	0.216210	-0.041965	-56.593069	-75.870436	-127.745035	39.979149684	116.338934321	47.021407
05663	6631574	5.233553	-2.072559	0.858612	0.163847	0.232267	-0.037241	-56.448927	-75.857295	-127.869498	39.979149687	116.338934341	47.020704
05664	6631599	5.132811	-2.082396	0.914352	0.156438	0.234519	-0.031522	-56.306831	-75.843218	-127.992952	39.979149690	116.338934362	47.019977
05665	6631624	5.094233	-2.045314	0.934400	0.146277	0.236464	-0.029592	-56.166146	-75.828682	-128.116460	39.979149693	116.338934382	47.019223
05666	6631649	5.014250	-2.041272	0.959636	0.127108	0.234616	-0.027417	-56.030032	-75.813962	-128.238093	39.979149696	116.338934403	47.018442
05667	6631674	4.970148	-1.980879	1.005015	0.112908	0.229919	-0.028659	-55.898025	-75.799696	-128.357595	39.979149699	116.338934424	47.017871
05668	6631699	4.919144	-1.945202	1.030356	0.092682	0.215462	-0.034155	-55.774177	-75.787179	-128.471677	39.979149702	116.338934444	47.017035
05669	6631724	4.879173	-1.866947	1.078479	0.079520	0.199042	-0.026701	-55.662459	-75.775047	-128.575197	39.979149706	116.338934465	47.016170
05670	6631749	4.848852	-1.849094	1.093148	0.069098	0.180893	-0.020291	-55.562912	-75.763579	-128.667705	39.979149709	116.338934485	47.015277
05671	6631774	4.808852	-1.846417	1.113076	0.061788	0.162800	-0.014111	-55.474952	-75.752811	-128.749344	39.979149712	116.338934506	47.014354
05672	6631799	4.800539	-1.876677	1.111656	0.060824	0.142090	-0.012530	-55.397372	-75.743510	-128.820420	39.979149715	116.338934527	47.013404
05673	6631824	4.804701	-1.893122	1.090291	0.052266	0.119852	-0.003777	-55.334223	-75.734967	-128.877874	39.979149719	116.338934548	47.012424
05674	6631849	4.797801	-1.981001	1.046125	0.049758	0.100301	-0.001206	-55.281378	-75.727701	-128.925068	39.979149722	116.338934569	47.011416
05675	6631874	4.803379	-1.987763	1.011545	0.047936	0.080447	0.006410	-55.240468	-75.721149	-128.960217	39.979149726	116.338934589	47.011638
05676	6631899	4.853120	-2.004028	0.947684	0.046860	0.080860	0.008288	-55.200159	-75.714336	-128.994907	39.979149729	116.338934610	47.010574
05677	6631924	4.926319	-2.044974	0.855847	0.042087	0.077708	0.008886	-55.162216	-75.707705	-129.027862	39.979149733	116.338934631	47.009481
05678	6631949	5.013165	-2.051811	0.839916	0.044170	0.081259	0.000475	-55.119667	-75.701766	-129.065262	39.979149736	116.338934652	47.008361
05679	6631974	5.104317	-2.018545	0.768269	0.039127	0.090253	0.007415	-55.075962	-75.694268	-129.104603	39.979149740	116.338934673	47.007215
05680	6631999	5.180188	-2.056868	0.712349	0.028552	0.106728	0.013360	-55.028149	-75.684712	-129.149748	39.979149744	116.338934694	47.006041
05681	6632024	5.313814	-2.095398	0.704334	0.037831	0.129189	0.022537	-54.971706	-75.672224	-129.202430	39.979149747	116.338934715	47.004840
05682	6632049	5.422608	-2.164150	0.684212	0.041831	0.154537	0.029154	-54.905295	-75.656861	-129.264811	39.979149751	116.338934736	47.003613
05683	6632074	5.547953	-2.237036	0.666744	0.048330	0.180855	0.033586	-54.827481	-75.638789	-129.338008	39.979149755	116.338934756	47.002034
05684	6632099	5.658096	-2.286622	0.673325	0.065546	0.212988	0.033446	-54.732687	-75.618052	-129.426194	39.979149759	116.338934777	47.000759
05685	6632124	5.754510	-2.304528	0.677309	0.078548	0.245805	0.023845	-54.618268	-75.595679	-129.532726	39.979149763	116.338934798	46.999460
05686	6632149	5.859211	-2.278505	0.700060	0.099686	0.284737	0.020649	-54.482486	-75.570387	-129.658201	39.979149767	116.338934819	46.998139
05687	6632174	5.999713	-2.247039	0.741475	0.121093	0.329660	0.023369	-54.324696	-75.540953	-129.803251	39.979149771	116.338934840	46.996800
05688	6632199	6.108461	-2.226646	0.797474	0.131188	0.371338	0.024299	-54.147648	-75.507815	-129.966717	39.979149776	116.338934861	46.995436
05689	6632224	6.204850	-2.152598	0.865584	0.141640	0.411907	0.027373	-53.952743	-75.470778	-130.147110	39.979149780	116.338934882	46.994052
05690	6632249	6.243281	-2.114412	0.952187	0.149249	0.458461	0.036071	-53.739840	-75.428639	-130.345002	39.979149784	116.338934902	46.992647
05691	6632274	6.288559	-2.073524	1.053390	0.151375	0.491849	0.037828	-53.513636	-75.383272	-130.556362	39.979149788	116.338934923	46.993767
05692	6632299	6.266333	-2.020266	1.165285	0.147294	0.524929	0.039840	-53.275507	-75.334632	-130.780698	39.979149793	116.338934944	46.992325
05693	6632324	6.233042	-1.940958	1.297191	0.136869	0.560564	0.046583	-53.027074	-75.281918	-131.017283	39.979149797	116.338934965	46.990864
05694	6632349	6.242469	-1.863039	1.437073	0.119621	0.588988	0.049692	-52.771557	-75.226130	-131.263805	39.979149802	116.338934986	46.989383
05695	6632374	6.205046	-1.774128	1.575642	0.097565	0.609759	0.061831	-52.516156	-75.166875	-131.513540	39.979149806	116.338935007	46.987882
05696	6632399	6.155268	-1.678294	1.707590	0.070742	0.626701	0.072290	-52.262824	-75.104669	-131.765181	39.979149810	116.338935028	46.986361
05697	6632424	6.145276	-1.637629	1.868601	0.039782	0.636591	0.089335	-52.017456	-75.039386	-132.013243	39.979149815	116.338935049	46.984819
05698	6632449	6.109099	-1.614828	2.026915	0.007117	0.641050	0.103909	-51.781836	-74.971798	-132.256134	39.979149819	116.338935070	46.983258
05699	6632474	6.010876	-1.622282	2.179778	-0.034992	0.639956	0.115587	-51.558682	-74.902744	-132.492440	39.979149824	116.338935092	46.983539
05700	6632499	5.914009	-1.627012	2.351220	-0.071976	0.631799	0.134479	-51.352502	-74.832073	-132.716728	39.979149828	116.338935113	46.981937
05701	6632524	5.841902	-1.672982	2.501335	-0.115751	0.614432	0.135587	-51.162045	-74.762632	-132.931295	39.979149833	116.338935134	46.980315
05702	6632549	5.746482	-1.646018	2.659582	-0.173424	0.592005	0.140433	-50.992378	-74.694493	-133.132944	39.979149838	116.338935156	46.978671
05703	6632574	5.655238	-1.635487	2.784590	-0.229500	0.565072	0.145222	-50.844823	-74.628106	-133.320058	39.979149842	116.338935177	46.977003
05704	6632599	5.575096	-1.602864	2.893707	-0.289550	0.534120	0.152512	-50.722104	-74.563598	-133.490391	39.979149847	116.338935199	46.975315
05705	6632624	5.457772	-1.619638	2.973347	-0.351116	0.498726	0.159346	-50.625770	-74.501459	-133.642550	39.979149851	116.338935221	46.973604
05706	6632649	5.396874	-1.651587	3.051672	-0.416328	0.471409	0.171362	-50.554528	-74.440414	-133.778407	39.979149856	116.338935243	46.971869
05707	6632674	5.331936	-1.697127	3.092741	-0.478742	0.438941	0.182717	-50.509556	-74.381034	-133.896313	39.979149861	116.338935266	46.966886
05708	6632699	5.262874	-1.757798	3.132376	-0.530058	0.415382	0.180753	-50.481168	-74.323997	-134.004662	39.979149865	116.338935288	46.965101
05709	6632724	5.221288	-1.828179	3.189307	-0.560439	0.386746	0.184308	-50.469998	-74.269168	-134.099676	39.979149870	116.338935311	46.963292
05710	6632749	5.160597	-1.872210	3.189117	-0.587986	0.359054	0.179645	-50.472451	-74.217376	-134.184659	39.979149875	116.338935333	46.961459
05711	6632774	5.094423	-1.912019	3.174354	-0.600880	0.329302	0.178430	-50.488218	-74.168434	-134.257747	39.979149879	116.338935356	46.959601
05712	6632799	5.071155	-1.952977	3.085097	-0.597569	0.302622	0.180049	-50.514573	-74.121752	-134.319352	39.979149884	116.338935379	46.957719
05713	6632824	5.017523	-2.058478	2.975692	-0.579706	0.282429	0.176300	-50.545106	-74.077330	-134.373965	39.979149889	116.338935402	46.955811
05714	6632849	5.031564	-2.104796	2.841216	-0.562394	0.264242	0.170670	-50.578473	-74.035195	-134.423065	39.979149894	116.338935426	46.953879
05715	6632874	5.013942	-2.175727	2.678742	-0.534645	0.250119	0.170206	-50.613214	-73.994404	-134.466610	39.979149899	116.338935449	46.950853
05716	6632899	5.022503	-2.231564	2.528286	-0.501841	0.232273	0.159724	-50.646846	-73.956402	-134.506430	39.979149904	116.338935473	46.948869
05717	6632924	5.005066	-2.287128	2.303358	-0.465298	0.227019	0.159763	-50.677298	-73.918879	-134.544119	39.979149909	116.338935497	46.946860
05718	6632949	5.011051	-2.334443	2.074466	-0.425245	0.228001	0.145175	-50.697080	-73.882887	-134.586950	39.979149914	116.338935520	46.944825
05721	6632974	5.043331	-2.348677	1.835056	-0.384700	0.242648	0.140391	-50.720220	-73.842052	-135.003014	39.979149595	116.338935464	47.017345
05722	6632999	5.091987	-2.369983	1.643505	-0.349431	0.256497	0.132734	-50.714504	-73.804862	-135.061103	39.979149600	116.338935488	47.015503
05723	6633024	5.212344	-2.396739	1.438692	-0.310797	0.267591	0.127441	-50.697536	-73.767249	-135.125160	39.979149605	116.338935512	47.013637
05724	6633049	5.347687	-2.436127	1.292340	-0.267632	0.282082	0.116581	-50.665700	-73.729516	-135.198275	39.979149610	116.338935536	47.011745
05725	6633074	5.534002	-2.463180	1.162016	-0.226539	0.295438	0.105837	-50.619834	-73.691747	-135.279889	39.979149615	116.338935561	47.009138
05726	6633099	5.764391	-2.468294	1.045103	-0.185433	0.289641	0.102845	-50.569641	-73.654816	-135.359892	39.979149620	116.338935585	47.007199
05727	6633124	6.016814	-2.466568	0.942853	-0.150672	0.280845	0.094020	-50.515338	-73.619642	-135.439003	39.979149625	116.338935609	47.005239
05728	6633149	6.320043	-2.492599	0.895052	-0.118536	0.260906	0.081855	-50.460432	-73.587608	-135.513959	39.979149630	116.338935633	47.003259
05729	6633174	6.690846	-2.488365	0.843360	-0.095876	0.223334	0.076552	-50.414944	-73.559569	-135.575722	39.979149635	116.338935657	47.001270
05730	6633199	7.083643	-2.496533	0.800996	-0.076319	0.172852	0.068654	-50.383243	-73.536999	-135.620199	39.979149640	116.338935681	46.999257
05731	6633224	7.497218	-2.457905	0.750792	-0.059143	0.101431	0.067244	-50.375377	-73.521104	-135.637258	39.979149645	116.338935705	46.997230
05732	6633249	7.921785	-2.453622	0.691193	-0.051187	0.021233	0.068024	-50.396527	-73.512449	-135.622871	39.979149651	116.338935729	46.995193
05733	6633274	8.336786	-2.432730	0.602380	-0.055851	-0.074875	0.068213	-50.454230	-73.512540	-135.571059	39.979149656	116.338935753	46.991946
05734	6633299	8.747642	-2.433833	0.512142	-0.056748	-0.185253	0.065045	-50.552338	-73.523017	-135.477247	39.979149661	116.338935777	46.989893
05735	6633324	9.155770	-2.418426	0.412707	-0.057043	-0.299104	0.066411	-50.693720	-73.543633	-135.338362	39.979149667	116.338935801	46.987836
05736	6633349	9.649409	-2.435878	0.266636	-0.059924	-0.421642	0.067773	-50.882443	-73.575081	-135.150565	39.979149672	116.338935824	46.985778
05737	6633374	10.110289	-2.345737	0.063731	-0.065942	-0.550075	0.069052	-51.121815	-73.617765	-134.910906	39.979149677	116.338935848	46.983734
05738	6633399	10.562982	-2.314516	-0.212490	-0.056517	-0.674203	0.075291	-51.410378	-73.670565	-134.618632	39.979149683	116.338935871	46.981681
05739	6633424	11.061300	-2.203463	-0.499081	-0.048462	-0.793807	0.086544	-51.749144	-73.732297	-134.272937	39.979149688	116.338935895	46.979635
05740	6633449	11.533489	-2.132099	-0.834995	-0.032099	-0.900223	0.086601	-52.129558	-73.802809	-133.881540	39.979149694	116.338935918	46.977597
05741	6633474	11.974117	-2.028942	-1.202750	-0.012170	-0.991781	0.087987	-52.546871	-73.880414	-133.448901	39.979149699	116.338935940	46.976434
05742	6633499	12.384320	-1.986377	-1.566708	0.011575	-1.068256	0.085054	-52.994382	-73.964071	-132.981471	39.979149705	116.338935963	46.974421
05743	6633524	12.693885	-1.923278	-1.889466	0.031996	-1.128929	0.079241	-53.466398	-74.052555	-132.485710	39.979149710	116.338935985	46.972423
05744	6633549	13.053301	-1.807671	-2.279781	0.062901	-1.168225	0.066081	-53.951426	-74.144747	-131.972038	39.979149715	116.338936007	46.970442
05745	6633574	13.418149	-1.655084	-2.626121	0.095944	-1.187155	0.053804	-54.441672	-74.238750	-131.448263	39.979149721	116.338936029	46.968487
05746	6633599	13.773251	-1.431167	-2.889751	0.126888	-1.190965	0.038597	-54.930617	-74.333623	-130.921476	39.979149726	116.338936050	46.966544
05747	6633624	14.089712	-1.197863	-3.121505	0.163589	-1.178052	0.019087	-55.409253	-74.428526	-130.400181	39.979149731	116.338936071	46.964623
05748	6633649	14.434835	-1.023863	-3.281638	0.188235	-1.163513	0.000550	-55.878807	-74.523281	-129.884887	39.979149736	116.338936091	46.962725
05749	6633674	14.888580	-0.879168	-3.364617	0.210272	-1.138270	-0.027189	-56.332258	-74.618204	-129.383262	39.979149741	116.338936111	46.959457
05750	6633699	15.438731	-0.693306	-3.408926	0.229211	-1.122843	-0.058906	-56.772993	-74.714656	-128.892238	39.979149746	116.338936131	46.957611
05751	6633724	16.067359	-0.467838	-3.390506	0.242056	-1.108937	-0.087586	-57.203385	-74.812477	-128.410255	39.979149751	116.338936150	46.955796
05752	6633749	16.828172	-0.302901	-3.384258	0.239229	-1.101900	-0.114927	-57.629114	-74.912106	-127.933746	39.979149756	116.338936169	46.954017
05753	6633774	17.646657	-0.223582	-3.324911	0.253193	-1.102935	-0.130433	-58.054863	-75.012767	-127.455371	39.979149760	116.338936187	46.952300
05754	6633799	18.573856	-0.178595	-3.252502	0.261462	-1.110444	-0.143018	-58.485389	-75.114596	-126.971052	39.979149764	116.338936205	46.950606
05755	6633824	19.499557	-0.264305	-3.184420	0.268146	-1.122743	-0.149892	-58.924992	-75.217232	-126.476582	39.979149768	116.338936222	46.948964
05756	6633849	20.361891	-0.344515	-3.134971	0.256634	-1.140185	-0.158222	-59.378609	-75.321183	-125.969563	39.979149772	116.338936239	46.947379
05757	6633874	21.206145	-0.463370	-3.035190	0.242770	-1.157438	-0.159162	-59.848963	-75.425457	-125.447538	39.979149776	116.338936256	46.946516
05758	6633899	21.929324	-0.550416	-2.983173	0.217633	-1.176571	-0.154531	-60.340511	-75.529413	-124.907588	39.979149779	116.338936272	46.945062
05759	6633924	22.566940	-0.622480	-2.883285	0.178644	-1.184486	-0.160018	-60.847422	-75.633426	-124.357793	39.979149783	116.338936288	46.943679
05760	6633949	23.034833	-0.659185	-2.669107	0.133923	-1.196059	-0.147449	-61.377499	-75.735421	-123.790954	39.979149786	116.338936303	46.942372
05761	6633974	23.396515	-0.818161	-2.475256	0.084524	-1.218151	-0.146291	-61.933864	-75.837438	-123.204553	39.979149789	116.338936318	46.941160
05762	6633999	23.646600	-0.931927	-2.257461	0.047235	-1.232254	-0.144105	-62.511511	-75.938691	-122.601977	39.979149791	116.338936332	46.940013
05763	6634024	23.701294	-0.943486	-2.075187	0.023626	-1.234635	-0.152583	-63.100024	-76.039679	-121.991955	39.979149794	116.338936346	46.938947
05764	6634049	23.540910	-0.879716	-1.839679	0.015341	-1.215622	-0.173795	-63.683006	-76.140649	-121.389120	39.979149796	116.338936360	46.937963
05765	6634074	23.304621	-0.781857	-1.508268	0.014193	-1.179256	-0.187743	-64.252052	-76.239666	-120.801066	39.979149798	116.338936373	46.934451
05766	6634099	23.035019	-0.656821	-1.083763	0.040995	-1.138875	-0.198072	-64.801414	-76.336156	-120.229566	39.979149800	116.338936386	46.933625
05767	6634124	22.734805	-0.572146	-0.550370	0.066632	-1.089314	-0.201388	-65.327423	-76.428808	-119.678545	39.979149801	116.338936399	46.932877
05768	6634149	22.434343	-0.500110	0.068122	0.086536	-1.042574	-0.199333	-65.832915	-76.517252	-119.145905	39.979149803	116.338936411	46.932206
05769	6634174	22.029138	-0.451492	0.693033	0.100702	-0.992272	-0.200477	-66.315170	-76.601847	-118.635262	39.979149804	116.338936424	46.931601
05770	6634199	21.614130	-0.396215	1.376636	0.112565	-0.933503	-0.196183	-66.770304	-76.681553	-118.150923	39.979149805	116.338936436	46.931078
05771	6634224	21.380730	-0.293289	2.188104	0.101930	-0.859900	-0.190742	-67.192544	-76.755560	-117.702100	39.979149806	116.338936449	46.930625
05772	6634249	20.940352	-0.104815	3.680467	0.081837	-0.795035	-0.181419	-67.587990	-76.824024	-117.283887	39.979149806	116.338936461	46.930242
05773	6634274	20.600611	0.295302	5.947361	0.072710	-0.794523	-0.167042	-67.991977	-76.889886	-116.858361	39.979149806	116.338936474	46.931803
05774	6634299	20.198997	0.537087	7.497226	0.041431	-0.845722	-0.123252	-68.443982	-76.951919	-116.388249	39.979149806	116.338936487	46.931555
05775	6634324	19.675764	0.005751	8.686888	-0.031513	-0.868871	-0.092213	-68.931157	-77.010142	-115.892876	39.979149805	116.338936500	46.931371
05776	6634349	19.156965	-0.578861	9.712805	-0.166555	-0.842735	-0.077681	-69.430010	-77.064127	-115.405482	39.979149805	116.338936514	46.931249
05777	6634374	18.636470	-0.992902	10.433399	-0.347442	-0.782946	-0.080073	-69.923230	-77.114508	-114.950551	39.979149804	116.338936529	46.931176
05778	6634399	18.132265	-1.350304	10.708742	-0.553444	-0.662637	-0.090951	-70.376162	-77.159664	-114.567298	39.979149803	116.338936544	46.931171
05779	6634424	17.619026	-1.714887	10.741906	-0.769384	-0.500926	-0.110796	-70.762601	-77.199168	-114.284025	39.979149802	116.338936559	46.931221
05780	6634449	17.105303	-1.949128	10.471032	-0.963113	-0.304718	-0.132899	-71.057017	-77.232097	-114.123610	39.979149800	116.338936576	46.931323
05781	6634474	16.692975	-2.198726	9.900792	-1.105038	-0.090526	-0.148864	-71.241220	-77.257129	-114.097061	39.979149799	116.338936593	46.929864
05782	6634499	16.300222	-2.582184	9.117488	-1.179207	0.142022	-0.148097	-71.296894	-77.271348	-114.213175	39.979149797	116.338936610	46.930060
05783	6634524	15.801246	-2.979808	8.414922	-1.185337	0.348741	-0.143494	-71.230133	-77.275429	-114.455703	39.979149795	116.338936629	46.930300
05784	6634549	15.283231	-3.339997	7.631333	-1.131438	0.529164	-0.136140	-71.048853	-77.270043	-114.807721	39.979149793	116.338936647	46.930581
05785	6634574	14.799904	-3.602338	6.810833	-1.049278	0.676075	-0.132237	-70.768989	-77.256934	-115.248758	39.979149792	116.338936666	46.930886
05786	6634599	14.442069	-3.758797	5.990841	-0.939572	0.776174	-0.123367	-70.416422	-77.237326	-115.748253	39.979149790	116.338936686	46.931241
05787	6634624	14.105040	-3.842294	5.189680	-0.806703	0.861699	-0.119889	-69.996201	-77.212358	-116.297647	39.979149788	116.338936705	46.931629
05788	6634649	13.948319	-3.882178	4.459303	-0.652980	0.916432	-0.121690	-69.523224	-77.183973	-116.878620	39.979149786	116.338936726	46.932049
05789	6634674	13.887952	-3.886570	3.802273	-0.489138	0.956774	-0.118740	-69.006176	-77.152036	-117.480793	39.979149785	116.338936746	46.936118
05790	6634699	13.875573	-3.907818	3.240926	-0.323700	0.982479	-0.115189	-68.454133	-77.117043	-118.094635	39.979149783	116.338936766	46.936602
05791	6634724	13.864321	-3.864971	2.810081	-0.155908	0.983787	-0.094561	-67.885393	-77.077902	-118.701039	39.979149781	116.338936787	46.937116
05792	6634749	13.798838	-3.961445	2.490587	0.016299	0.978019	-0.083397	-67.301614	-77.036237	-119.297663	39.979149780	116.338936808	46.937660
05793	6634774	13.708461	-4.060756	2.205544	0.176974	0.960310	-0.078537	-66.709958	-76.993555	-119.878853	39.979149778	116.338936828	46.938230
05794	6634799	13.571567	-4.040185	1.869074	0.334893	0.943910	-0.075206	-66.109707	-76.950020	-120.445748	39.979149776	116.338936849	46.938830
05795	6634824	13.544322	-4.075457	1.730604	0.490979	0.924221	-0.079875	-65.500901	-76.906904	-120.998573	39.979149775	116.338936870	46.939458
05796	6634849	13.470513	-3.926166	1.567483	0.635687	0.883636	-0.091405	-64.894818	-76.866402	-121.527413	39.979149774	116.338936891	46.940113
05797	6634874	13.299311	-3.671952	1.306203	0.761640	0.837426	-0.103207	-64.296600	-76.829010	-122.029732	39.979149772	116.338936912	46.941637
05798	6634899	13.072975	-3.384808	1.053017	0.862231	0.796806	-0.103265	-63.709369	-76.792994	-122.506043	39.979149771	116.338936933	46.942343
05799	6634924	12.926399	-3.177523	0.826116	0.911811	0.744181	-0.097799	-63.148055	-76.758563	-122.948505	39.979149770	116.338936954	46.943072
05800	6634949	12.818456	-2.964666	0.580686	0.926413	0.699623	-0.086516	-62.614452	-76.724637	-123.360410	39.979149768	116.338936975	46.943822
05801	6634974	12.703556	-2.706587	0.392641	0.903468	0.644563	-0.080806	-62.117654	-76.692796	-123.737930	39.979149767	116.338936996	46.944587
05802	6634999	12.504652	-2.394949	0.212712	0.854528	0.583378	-0.078759	-61.663093	-76.664107	-124.079296	39.979149766	116.338937017	46.945377
05803	6635024	12.274106	-2.044724	0.043480	0.796038	0.524560	-0.068431	-61.252713	-76.637551	-124.383904	39.979149764	116.338937038	46.946183
05804	6635049	12.000554	-1.683981	-0.010044	0.735681	0.447792	-0.046596	-60.899156	-76.613107	-124.639023	39.979149763	116.338937058	46.947004
05805	6635074	11.713029	-1.507431	-0.096129	0.669530	0.356822	-0.024484	-60.610326	-76.591936	-124.837369	39.979149762	116.338937079	46.945017
05806	6635099	11.410609	-1.325053	-0.281877	0.602439	0.262658	0.000395	-60.388360	-76.574100	-124.976872	39.979149760	116.338937099	46.945859
05807	6635124	11.080775	-1.201448	-0.566216	0.531635	0.181937	0.020696	-60.225042	-76.559356	-125.066514	39.979149759	116.338937119	46.946709
05808	6635149	10.763179	-1.161831	-0.828199	0.462896	0.132242	0.046216	-60.105250	-76.544932	-125.121531	39.979149757	116.338937139	46.947566
05809	6635174	10.471664	-1.081228	-1.024877	0.384587	0.096530	0.048824	-60.016139	-76.532714	-125.156537	39.979149756	116.338937159	46.948416
05810	6635199	10.306800	-0.984372	-1.161594	0.325829	0.093266	0.070678	-59.943776	-76.518007	-125.182979	39.979149754	116.338937179	46.949279
05811	6635224	10.053657	-0.969984	-1.311919	0.238106	0.085446	0.087591	-59.893176	-76.501760	-125.199963	39.979149753	116.338937199	46.950144
05812	6635249	9.925739	-0.960019	-1.398412	0.171149	0.108562	0.100553	-59.844208	-76.482240	-125.225134	39.979149751	116.338937218	46.951008
05813	6635274	9.709361	-0.949065	-1.367877	0.168644	0.139403	0.098358	-59.779193	-76.460766	-125.267181	39.979149749	116.338937237	46.949840
05814	6635299	9.512071	-0.954882	-1.273573	0.209785	0.167888	0.090976	-59.691637	-76.438135	-125.326357	39.979149748	116.338937256	46.950698
05815	6635324	9.317323	-0.976150	-1.099565	0.284785	0.193118	0.089084	-59.580121	-76.413887	-125.399135	39.979149746	116.338937275	46.951552
05816	6635349	9.074529	-0.965520	-0.982651	0.373361	0.205436	0.070012	-59.444246	-76.391062	-125.483929	39.979149744	116.338937294	46.952401
05817	6635374	8.874395	-0.967365	-0.851117	0.467940	0.222141	0.055960	-59.282477	-76.368697	-125.581435	39.979149742	116.338937312	46.953238
05818	6635399	8.721104	-0.959589	-0.704908	0.556573	0.234589	0.036515	-59.096263	-76.347742	-125.691040	39.979149740	116.338937331	46.954074
05819	6635424	8.595336	-0.925843	-0.530665	0.619017	0.242475	0.015239	-58.891120	-76.328728	-125.810929	39.979149738	116.338937349	46.954902
05822	6635449	8.389670	-0.849480	-0.344366	0.651433	0.245547	0.004415	-58.676937	-76.310709	-125.935353	39.979149736	116.338937367	46.955722
05823	6635474	8.252698	-0.777526	-0.082246	0.658898	0.228187	-0.005446	-58.457491	-76.299546	-125.888368	39.979150320	116.338937450	46.891192
05824	6635499	8.137756	-0.733059	0.178471	0.642295	0.203775	-0.002547	-58.264156	-76.285298	-125.992694	39.979150318	116.338937468	46.891785
05825	6635524	8.049071	-0.706396	0.393919	0.604405	0.172997	0.005478	-58.094362	-76.272320	-126.078379	39.979150317	116.338937486	46.892367
05826	6635549	7.937102	-0.642354	0.577603	0.542653	0.142705	0.022046	-57.953840	-76.259571	-126.143042	39.979150315	116.338937504	46.892938
05827	6635574	7.804486	-0.583787	0.746608	0.464761	0.104573	0.034727	-57.847508	-76.248152	-126.183996	39.979150313	116.338937522	46.893493
05828	6635599	7.692454	-0.570720	0.926125	0.380389	0.079615	0.050049	-57.770500	-76.236766	-126.207204	39.979150311	116.338937540	46.894038
05829	6635624	7.642244	-0.605915	1.148086	0.305413	0.056230	0.068717	-57.721686	-76.224900	-126.212443	39.979150309	116.338937558	46.894571
05830	6635649	7.637536	-0.631493	1.362097	0.223631	0.037096	0.079155	-57.697324	-76.213233	-126.204566	39.979150307	116.338937575	46.895090
05831	6635674	7.670014	-0.709274	1.557376	0.146730	0.021456	0.081651	-57.692479	-76.202462	-126.187935	39.979150305	116.338937594	46.892601
05832	6635699	7.590949	-0.726543	1.755430	0.065544	0.010264	0.080894	-57.704524	-76.192638	-126.165886	39.979150303	116.338937611	46.893092
05833	6635724	7.520169	-0.703934	1.974911	-0.009233	0.008516	0.084771	-57.729318	-76.182478	-126.141737	39.979150301	116.338937630	46.893570
05834	6635749	7.496209	-0.695120	2.195671	-0.061545	-0.000328	0.082292	-57.765151	-76.173290	-126.113936	39.979150298	116.338937648	46.894035
05835	6635774	7.497154	-0.680671	2.383232	-0.103469	-0.007161	0.075610	-57.808239	-76.165430	-126.084846	39.979150296	116.338937666	46.894487
05836	6635799	7.495344	-0.634657	2.584186	-0.139485	-0.022212	0.075212	-57.863727	-76.158759	-126.048298	39.979150294	116.338937684	46.894925
05837	6635824	7.417907	-0.571911	2.738608	-0.173277	-0.045651	0.074013	-57.935181	-76.154009	-126.000291	39.979150291	116.338937703	46.895351
05838	6635849	7.445374	-0.491098	2.820009	-0.201410	-0.063550	0.078459	-58.020811	-76.150062	-125.941833	39.979150289	116.338937721	46.895764
05839	6635874	7.398320	-0.536639	2.866411	-0.218828	-0.068024	0.087315	-58.113823	-76.145357	-125.878341	39.979150286	116.338937740	46.887948
05840	6635899	7.363372	-0.610192	3.037668	-0.242206	-0.093183	0.098407	-58.225934	-76.141174	-125.798624	39.979150284	116.338937759	46.888327
05841	6635924	7.291508	-0.697001	3.066620	-0.250447	-0.112459	0.098228	-58.348636	-76.138425	-125.709214	39.979150281	116.338937778	46.888692
