PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
62736	1583315	9.572705	-0.160176	1.593513	-0.064056	-0.124398	0.094993	-0.091221	-81.391078	138.574052			
62737	1583340	9.582327	-0.209635	1.573419	-0.055654	-0.127190	0.096835	-0.188300	-81.409954	138.664174			
62738	1583365	9.600240	-0.213735	1.566774	-0.050417	-0.131932	0.096437	-0.284683	-81.429487	138.754347			
62739	1583390	9.633279	-0.198706	1.581437	-0.043467	-0.130749	0.106882	-0.390435	-81.448817	138.854997			
62740	1583415	9.550693	-0.206765	1.554809	-0.034572	-0.135252	0.109924	-0.498184	-81.468922	138.957854			
62741	1583440	9.570127	-0.180538	1.509718	-0.033832	-0.138591	0.108857	-0.605474	-81.489317	139.061443			
62742	1583465	9.599126	-0.159821	1.489898	-0.032777	-0.137810	0.121853	-0.725576	-81.509548	139.178134			
62743	1583490	9.603394	-0.152738	1.438101	-0.029929	-0.133428	0.128715	-0.852370	-81.529100	139.301998			
62744	1583515	9.587021	-0.118189	1.396998	-0.034603	-0.121251	0.135128	-0.986271	-81.547013	139.431259			
62745	1583540	9.577503	-0.054832	1.379953	-0.032350	-0.106992	0.136343	-1.121431	-81.562674	139.563218			
62746	1583565	9.591393	-0.042363	1.342795	-0.031537	-0.095527	0.142419	-1.262603	-81.576629	139.701368			
62747	1583590	9.576351	-0.010644	1.317643	-0.039437	-0.080711	0.141840	-1.404456	-81.588415	139.839058			
62748	1583615	9.555762	-0.020082	1.285715	-0.042473	-0.072148	0.154033	-1.558622	-81.599037	139.987643			
62749	1583640	9.554503	0.025365	1.261930	-0.046156	-0.063646	0.150327	-1.709964	-81.608238	140.133943			
62750	1583665	9.554636	0.095589	1.252858	-0.055736	-0.048624	0.154291	-1.866380	-81.615214	140.283983			
62751	1583690	9.601477	0.073617	1.232874	-0.055240	-0.039199	0.156385	-2.024689	-81.620770	140.436006			
62752	1583715	9.616550	0.065243	1.260753	-0.060697	-0.030501	0.160639	-2.187696	-81.625157	140.590879			
62753	1583740	9.617871	0.033615	1.260662	-0.073658	-0.021563	0.167495	-2.359137	-81.627999	140.753504			
62754	1583765	9.654939	-0.005021	1.293737	-0.073171	-0.018708	0.170159	-2.533088	-81.630344	140.918737			
62755	1583790	9.631493	-0.016041	1.297694	-0.075597	-0.021745	0.163743	-2.701377	-81.633094	141.077896			
62756	1583815	9.616322	-0.018776	1.305643	-0.081505	-0.020871	0.174400	-2.880854	-81.635736	141.246397			
62757	1583840	9.609395	-0.049017	1.300222	-0.079571	-0.024369	0.163269	-3.049600	-81.638725	141.405439			
62758	1583865	9.610742	-0.071047	1.298835	-0.074437	-0.026599	0.156026	-3.210797	-81.642022	141.557593			
62759	1583890	9.577569	-0.108306	1.326584	-0.076918	-0.032555	0.158986	-3.375697	-81.646083	141.713128			
